# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7785541095980824,0.30307325078603126,0.7734503043918347,1.0136983059167353,9.369875584786367,11.160000000000007,0.8855977034436836,1.1291808866615827,38.385005597211745,157.3063884107034
 0.7884952723755069,0.31086239727926224,0.7835246909867957,1.0134012308740163,9.767793121444624,11.520000000000008,0.9113381916930213,1.0972874933972303,40.02726296383472,165.19771412981936
 0.7981822625868682,0.3185474621541459,0.7933387674811838,1.0131192744344648,10.171793369775836,11.880000000000008,0.9375021186911744,1.0666642560723782,41.70544612065182,173.24092625270302
 0.8076265207354689,0.32613029849763925,0.8029043916611713,1.012850774457576,10.581851250721263,12.240000000000009,0.9640641880361583,1.0372753312588496,43.418749730616085,181.41219596142716
 0.8168387368015998,0.33361276096981646,0.8122326287685347,1.0125942596656081,10.997931682880653,12.600000000000009,0.9909957850730365,1.009086027471146,45.166160799150994,189.68411682823523
 0.8258289236133768,0.3409967055382141,0.8213338302074877,1.0123484227302786,11.419989011413849,12.96000000000001,1.0182648199620536,0.9820627997707567,46.946446983761255,198.02549400621024
 0.8346064811521079,0.34828398919055176,0.8302177023827427,1.0121120979332543,11.84796643404233,13.32000000000001,1.045835579392542,0.9561732453019385,48.75814493269059,206.40114757837787
 0.8431802531192788,0.35547646962514534,0.8388933671356893,1.0118842425674264,12.28179542720312,13.68000000000001,1.0736685891451923,0.9313861000591962,50.59954881257936,214.77173488395965
 0.8515585768675993,0.3625760049183853,0.8473694149934407,1.0116639213721557,12.721395175721364,14.04000000000001,1.101720490580007,0.9076712365343629,52.46869919610886,223.09359720125326
 0.8597493276167469,0.36958445316872407,0.8556539522421752,1.0114502934418645,13.1666720096716,14.400000000000011,1.129943932889204,0.8849996631629814,54.363372490192354,231.31863636317644
 0.8677599577264342,0.37650367211669133,0.8637546426715963,1.0112426012062257,13.617518852409416,14.76000000000001,1.1582874847525186,0.8633435249571582,56.28107109734195,239.39422753155355
 0.8755975316782848,0.3833355187405524,0.8716787447023621,1.0110401610813193,14.073814684037881,15.120000000000012,1.186695568191537,0.8426761056535743,58.21901451031614,247.26317415054362
 0.8832687573183207,0.3900818488273251,0.8794331444983001,1.0108423555511281,14.535424024855025,15.480000000000011,1.2151084171336024,0.8229718318954324,60.17413155050745,254.86371173696386
 0.8907973479424384,0.39674451651898707,0.8849820669380303,0.7370466421635784,15.002196443582994,15.840000000000012,1.2434620644436027,0.804206279061242,61.999973438942376,242.52107460669714
 0.8982504506193234,0.4033253738338351,0.8829688252193041,-0.2701212912268111,15.473966095397977,16.200000000000014,1.2716883596439565,0.7863561794966629,63.298423793103375,174.21608294596487
 0.9056755512805581,0.40982627016309864,0.8755297235502429,-1.0018856320560803,15.950551294971527,16.560000000000013,1.299715021082552,0.7693994327826457,64.18568869533694,119.49533652329241
 0.9130740641505053,0.41624905174306165,0.8681179167846541,-1.0017968334819882,16.43175412988343,16.920000000000012,1.3274657241751264,0.7533151190185267,65.0404808872541,115.53567682355958
 0.9204474505265013,0.42259556110311586,0.8607319671616798,-1.0017038639151192,16.917360119848908,17.280000000000012,1.3548602294912964,0.7380835146186745,65.85928977577521,111.04923121711502
 0.9277972197067466,0.42886763649034093,0.85337038938355,-1.0016066624127817,17.40713792725936,17.640000000000015,1.38181455178168,0.7236861116498035,66.63852910195872,106.02228547230558
 0.9351249299448261,0.43506711127139935,0.8460316496743995,-1.0015051729275122,17.90083912448975,18.000000000000014,1.4082411726699082,0.7101056405729731,67.37455237582951,100.4438289666439
 0.9424321894361668,0.44119581331272684,0.8387141648096882,-1.0013993444988103,18.398198023349977,18.360000000000014,1.4340492977168822,0.6973260972213979,68.06367003246727,94.30589641087445
 0.9497203233059861,0.4472555643402069,0.8314544073585078,-0.9961064904753654,18.898931571873597,18.720000000000013,1.459145159484865,0.6853327741244325,68.70531709045467,88.03996598422906
 0.9569889813285769,0.4532481792797298,0.824445849687524,-0.9642161798232127,19.402739323393817,19.080000000000016,1.4834323663106705,0.674112297068873,69.3123476100266,83.51342403030984
 0.9642364160587642,0.4591754655802513,0.8178461098563482,-0.9106311511418372,19.909303482523885,19.440000000000015,1.5068122969036166,0.6636526673261979,69.89564970072873,80.48393844411315
 0.9714608325548134,0.4650392225211905,0.8116582071570627,-0.8565262956073253,20.418289032235386,19.800000000000015,1.529184539411033,0.6539433104556177,70.45351690200124,77.21968986389322
